ID,FLAGBINARY,PHONE,MSTAT,RSTAT,KIDS,CARDI,CARDH2,AGE,TAD,BUREAU,SEARCH,phone1,PhoneWoe,MSgrouped,Married1,Married2,MSwoe,AgeBinned,AgeGrouped,Age_d_1,Age_d_2,Age_d_3,Age_d_4,Age_d_5,Age_d_6,Age_d_7,Age_d_8,AgeWoe,PRE_1,PRE_2,PRE_3
2008,0,1,2,3,0,0,0,25,11,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
2009,1,1,2,3,0,0,0,38,4,0,0,1,.08,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.859135408570823,.872773947519358,.872773947519358
2010,1,1,1,1,0,0,0,45,316,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
2011,1,1,4,3,0,0,0,69,48,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
2012,1,1,1,2,0,1,0,37,76,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
2013,1,1,1,3,1,0,0,45,35,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
2018,1,1,1,3,0,0,0,55,184,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
2019,0,1,1,3,2,0,0,58,64,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
2021,1,1,2,5,0,0,0,26,96,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
2022,1,1,1,3,3,0,0,36,40,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
2026,1,1,4,3,0,0,0,71,112,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
2027,1,1,1,3,1,0,0,36,5,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
2029,1,1,1,1,0,0,0,52,76,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
2030,1,1,1,1,0,0,0,70,484,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
2034,1,1,2,3,0,1,0,26,64,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
2038,1,0,2,3,0,0,0,23,9,0,0,0,-.79,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.547564306363855,.547564306363855
2041,0,0,3,3,0,0,0,66,4,0,0,0,-.79,3,0,0,-.06,10,10,0,0,0,0,0,0,0,1,1.13,.922203838855408,.849786812873546,.849786812873546
2042,1,1,1,3,1,0,0,43,220,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
2043,1,1,2,5,0,0,0,24,72,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
2044,1,1,2,5,0,0,0,18,0,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
2046,1,1,1,1,2,0,0,33,180,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
2047,1,1,1,2,2,0,0,39,41,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
2048,1,1,2,3,0,0,0,57,5,0,0,1,.08,2,0,1,-.5,10,10,0,0,0,0,0,0,0,1,1.13,.935225016919551,.94595376791692,.94595376791692
2049,1,1,1,3,0,0,0,69,556,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
2051,1,1,1,3,0,0,0,67,109,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
2053,1,1,2,5,0,1,0,23,60,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
2054,1,0,2,3,0,0,0,33,25,0,0,0,-.79,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.779722478709867,.779722478709867
2055,1,1,2,5,0,0,0,20,24,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
2056,1,1,1,1,2,0,0,29,136,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
2058,1,1,1,3,2,0,0,33,27,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
2059,1,1,1,3,0,0,0,22,28,0,0,1,.08,1,1,0,.47,1,1,1,0,0,0,0,0,0,0,-.93,.751164750611961,.751917458668046,.751917458668046
2060,1,1,1,3,0,0,0,33,4,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
2061,1,1,1,1,2,0,0,37,182,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
2062,1,0,2,4,0,0,0,43,300,0,0,0,-.79,2,0,1,-.5,8,8,0,0,0,0,0,0,1,0,.64,.899669177900751,.806051117066691,.806051117066691
2063,1,1,1,1,2,0,0,49,160,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
2065,1,1,1,1,2,0,1,30,46,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
2066,1,1,2,3,0,0,0,31,52,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.851356444395862,.851356444395862
2067,1,1,1,3,2,0,0,27,15,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
2069,1,1,1,1,1,1,0,39,252,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
2070,1,1,3,2,2,1,0,37,160,0,0,1,.08,3,0,0,-.06,6,6,0,0,0,0,0,1,0,0,.23,.833541014172165,.846668360254363,.846668360254363
2071,1,1,1,1,2,0,0,33,40,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
2074,0,0,2,3,0,0,0,26,96,0,0,0,-.79,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.637429089320959,.637429089320959
2075,0,1,2,3,0,0,0,25,28,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
2076,1,1,2,3,0,0,0,24,4,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
2079,1,1,1,3,0,0,1,70,106,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
2080,1,1,1,3,0,0,0,27,4,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
2082,1,1,1,3,3,0,0,29,16,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
2083,1,1,2,3,0,0,0,65,388,0,0,1,.08,2,0,1,-.5,10,10,0,0,0,0,0,0,0,1,1.13,.935225016919551,.94595376791692,.94595376791692
2084,1,1,1,3,0,1,0,20,6,0,0,1,.08,1,1,0,.47,1,1,1,0,0,0,0,0,0,0,-.93,.751164750611961,.751917458668046,.751917458668046
2085,1,1,1,1,1,0,0,47,81,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
2086,1,1,2,5,0,0,0,22,48,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
2088,1,1,2,3,0,0,0,27,40,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
2089,1,1,1,1,2,0,0,41,52,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
2091,1,1,1,3,2,0,0,53,160,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
2092,1,1,1,3,1,0,0,41,47,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
2093,1,1,1,3,1,0,0,31,85,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
2094,1,1,1,3,0,0,0,54,314,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
2095,1,1,2,2,0,0,0,26,6,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
2098,0,1,1,3,0,0,0,32,109,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
2099,1,1,2,5,0,0,0,20,24,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
2100,1,1,1,3,2,0,0,37,40,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
2101,1,1,3,3,2,0,0,36,15,0,0,1,.08,3,0,0,-.06,6,6,0,0,0,0,0,1,0,0,.23,.833541014172165,.846668360254363,.846668360254363
2102,1,1,2,5,0,0,0,20,24,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
2104,1,1,2,5,0,0,0,19,12,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
2107,1,1,1,3,0,0,0,32,98,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
2108,1,1,2,1,2,1,0,34,61,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
2109,1,1,2,3,0,0,0,28,16,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
2110,0,1,2,5,0,0,0,21,40,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
2112,1,1,1,3,1,1,0,50,242,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
2113,1,1,1,3,0,0,0,40,5,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
2115,1,1,1,1,0,0,0,44,172,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
2116,0,1,2,3,0,1,0,37,184,0,0,1,.08,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.859135408570823,.872773947519358,.872773947519358
2117,0,1,2,5,0,0,0,28,45,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
2118,1,1,2,3,0,0,0,41,276,0,0,1,.08,2,0,1,-.5,7,6,0,0,0,0,0,1,0,0,.23,.859135408570823,.872773947519358,.872773947519358
2119,1,1,1,3,0,0,0,22,25,0,0,1,.08,1,1,0,.47,1,1,1,0,0,0,0,0,0,0,-.93,.751164750611961,.751917458668046,.751917458668046
2120,1,1,3,3,2,0,0,37,26,0,0,1,.08,3,0,0,-.06,6,6,0,0,0,0,0,1,0,0,.23,.833541014172165,.846668360254363,.846668360254363
2121,1,1,1,3,2,0,0,32,27,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
2122,1,0,2,5,0,0,0,29,132,0,0,0,-.79,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.696959540085349,.696959540085349
2124,1,1,2,3,0,0,0,42,16,0,0,1,.08,2,0,1,-.5,8,8,0,0,0,0,0,0,1,0,.64,.899669177900751,.91189304171482,.91189304171482
2125,1,1,1,1,1,0,0,51,316,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
2127,1,1,3,3,0,0,0,34,21,0,0,1,.08,3,0,0,-.06,5,5,0,0,0,0,1,0,0,0,.47,.863638272946018,.876474856404263,.876474856404263
2128,1,1,1,3,1,0,0,27,17,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
2130,1,1,1,3,0,0,0,24,4,0,0,1,.08,1,1,0,.47,2,2,0,1,0,0,0,0,0,0,-.69,.786667677574701,.794788973523434,.794788973523434
2131,1,1,2,3,0,0,0,26,77,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
2132,1,1,2,3,0,0,0,33,76,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
2134,1,1,2,3,0,0,0,37,17,0,0,1,.08,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.859135408570823,.872773947519358,.872773947519358
2135,0,1,3,3,1,0,0,45,136,0,0,1,.08,3,0,0,-.06,8,8,0,0,0,0,0,0,1,0,.64,.88041444171604,.892828673296522,.892828673296522
2137,1,1,2,5,0,0,0,18,0,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
2139,1,1,1,3,0,0,0,39,52,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
2140,1,1,2,3,0,0,0,25,84,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
2141,1,1,1,3,2,0,0,38,0,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
2143,1,1,2,5,0,0,0,22,48,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
2144,1,1,5,3,0,0,0,46,32,0,0,1,.08,3,0,0,-.06,8,8,0,0,0,0,0,0,1,0,.64,.88041444171604,.892828673296522,.892828673296522
2145,1,2,2,3,0,0,0,25,84,0,0,0,-.79,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.547564306363855,.547564306363855
2146,1,1,5,2,0,0,0,38,13,0,0,1,.08,3,0,0,-.06,6,6,0,0,0,0,0,1,0,0,.23,.833541014172165,.846668360254363,.846668360254363
2147,1,1,1,3,2,0,0,39,61,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
2148,1,1,1,1,0,0,0,43,300,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
2149,1,1,2,3,0,0,0,28,10,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
2152,1,1,1,3,3,0,0,30,40,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
2154,1,1,4,1,0,0,0,63,136,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
2156,0,1,3,2,0,0,0,45,5,0,0,1,.08,3,0,0,-.06,8,8,0,0,0,0,0,0,1,0,.64,.88041444171604,.892828673296522,.892828673296522
2157,1,1,3,3,0,1,0,32,34,0,0,1,.08,3,0,0,-.06,5,5,0,0,0,0,1,0,0,0,.47,.863638272946018,.876474856404263,.876474856404263
2158,1,0,2,3,0,0,0,23,24,0,0,0,-.79,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.547564306363855,.547564306363855
2159,1,1,1,1,0,1,0,30,52,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
2160,1,1,1,3,0,0,0,33,12,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
2161,1,1,2,5,0,0,0,32,204,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
2163,1,1,1,1,1,0,0,32,129,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
2164,0,1,3,3,1,0,0,32,15,0,0,1,.08,3,0,0,-.06,5,5,0,0,0,0,1,0,0,0,.47,.863638272946018,.876474856404263,.876474856404263
2165,1,1,1,3,1,0,0,41,64,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
2169,1,1,1,3,2,0,0,40,76,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
2172,1,1,1,3,3,0,0,28,26,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
2175,1,1,1,3,1,0,0,47,100,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
2176,1,1,2,3,0,0,0,23,11,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
2178,1,1,2,3,0,0,0,34,5,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
2181,1,1,1,3,2,0,0,41,13,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
2182,1,1,1,3,2,0,0,28,45,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
2184,0,1,2,5,0,0,0,19,12,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
2185,1,1,2,5,0,0,0,21,28,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
2186,1,1,3,1,1,1,0,37,100,0,0,1,.08,3,0,0,-.06,6,6,0,0,0,0,0,1,0,0,.23,.833541014172165,.846668360254363,.846668360254363
2188,1,1,1,1,2,1,0,38,124,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
2191,1,1,3,3,0,0,0,45,136,0,0,1,.08,3,0,0,-.06,8,8,0,0,0,0,0,0,1,0,.64,.88041444171604,.892828673296522,.892828673296522
2192,1,1,2,3,0,0,0,32,23,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
2193,1,1,5,3,1,0,0,26,12,0,0,1,.08,3,0,0,-.06,3,3,0,0,1,0,0,0,0,0,-.28,.761134181761634,.778963511417973,.778963511417973
2194,1,1,2,3,0,0,0,31,9,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.851356444395862,.851356444395862
2196,1,1,2,3,1,0,0,45,64,0,0,1,.08,2,0,1,-.5,8,8,0,0,0,0,0,0,1,0,.64,.899669177900751,.91189304171482,.91189304171482
2197,1,1,2,3,0,0,0,22,0,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
2198,1,1,2,3,0,0,0,25,16,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.750869111472505,.750869111472505
2200,1,1,4,1,0,0,0,64,552,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
2201,0,1,2,3,0,1,0,19,12,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
2203,1,1,1,1,0,0,0,27,2,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
2205,1,1,1,1,0,0,0,44,52,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
2206,1,1,4,1,0,0,0,67,136,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
2208,1,1,1,1,1,0,0,34,63,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.91348688598486,.918882040210863,.918882040210863
2209,1,1,1,3,1,1,0,46,100,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
2212,1,1,2,3,0,0,0,29,25,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.851356444395862,.851356444395862
2213,1,1,1,3,2,0,0,26,0,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
2214,1,0,2,5,0,0,0,23,61,1,1,0,-.79,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.729288976705409,.547564306363855,.547564306363855
2215,0,1,5,1,2,0,0,29,9,0,0,1,.08,3,0,0,-.06,4,4,0,0,0,1,0,0,0,0,.03,.807852660435989,.821753709032074,.821753709032074
2217,1,0,2,3,0,1,0,31,16,0,0,0,-.79,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.696959540085349,.696959540085349
2218,1,1,1,1,2,0,0,40,152,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
2219,1,1,1,1,0,0,0,44,237,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
2220,1,1,4,1,0,0,0,60,504,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
2221,1,1,1,3,0,0,0,57,468,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
2223,1,1,1,3,0,0,0,64,460,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.957431462758646,.957431462758646
2227,1,1,2,3,0,0,0,27,100,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
2228,0,1,1,3,0,0,0,44,81,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
2229,1,1,1,3,2,0,0,37,122,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
2230,1,1,2,3,1,0,0,32,5,1,1,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.885242092656931,.89811638334343,.89811638334343
2231,0,1,1,3,2,0,0,44,136,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.924665285666626,.930069410530946,.930069410530946
2233,1,1,2,3,0,0,0,26,9,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.814064783319128,.814064783319128
2234,1,1,2,5,0,0,0,20,24,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.688023980116284,.702259393433892,.702259393433892
2235,0,1,1,3,2,0,0,30,147,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.875146180519427,.880383261687306,.880383261687306
2236,1,1,1,3,2,0,0,28,81,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
2237,1,0,2,3,0,0,0,27,0,0,0,0,-.79,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.795125309967657,.637429089320959,.637429089320959
2238,1,1,2,3,0,0,0,29,35,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.836622669524142,.851356444395862,.851356444395862
2240,1,1,1,1,1,0,0,28,120,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.841580861924015,.849082943767813,.849082943767813
2242,1,0,1,3,0,0,1,66,460,0,0,0,-.79,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.951837072995778,.900314153433922,.900314153433922
2243,1,1,2,3,0,0,0,40,160,0,0,1,.08,2,0,1,-.5,7,6,0,0,0,0,0,1,0,0,.23,.859135408570823,.872773947519358,.872773947519358
2245,1,1,3,3,2,0,0,29,28,0,0,1,.08,3,0,0,-.06,4,4,0,0,0,1,0,0,0,0,.03,.807852660435989,.821753709032074,.821753709032074
2246,0,1,2,2,2,0,0,39,76,1,1,1,.08,2,0,1,-.5,7,6,0,0,0,0,0,1,0,0,.23,.859135408570823,.872773947519358,.872773947519358
2248,1,1,1,3,3,0,0,39,100,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
2251,1,1,1,3,1,0,0,21,10,0,0,1,.08,1,1,0,.47,1,1,1,0,0,0,0,0,0,0,-.93,.751164750611961,.751917458668046,.751917458668046
2252,0,1,1,3,1,1,0,36,0,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.89811889782933,.89811889782933
2253,1,0,1,3,0,0,0,37,64,0,0,0,-.79,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.893029265793429,.779727198512969,.779727198512969
