ID,FLAGBINARY,PHONE,MSTAT,RSTAT,KIDS,CARDI,CARDH2,AGE,TAD,BUREAU,SEARCH,phone1,PhoneWoe,MSgrouped,Married1,Married2,MSwoe,AgeBinned,AgeGrouped,Age_d_1,Age_d_2,Age_d_3,Age_d_4,Age_d_5,Age_d_6,Age_d_7,Age_d_8,AgeWoe,PRE_3,PRE_4,PRE_1,PRE_2
3854,0,1,2,1,0,0,0,29,112,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.851356444395862,.84635478254365,.850453032125447,.826284851563022
3856,1,1,1,3,0,0,0,32,77,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
3857,1,1,2,5,0,0,0,23,36,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
3858,1,1,2,3,0,1,0,34,52,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.89811638334343,.890966188090953,.89560875366649,.876305283590819
3860,1,1,2,5,0,1,0,27,108,1,1,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.814064783319128,.806659812892054,.81289035011903,.791043183543438
3861,1,1,2,3,0,1,0,34,31,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.89811638334343,.890966188090953,.89560875366649,.876305283590819
3862,1,1,1,3,0,0,0,28,64,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.849082943767813,.846537841562328,.840556085930324,.829811725280624
3863,0,1,2,3,0,1,0,34,18,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.89811638334343,.890966188090953,.89560875366649,.876305283590819
3864,1,1,1,2,0,0,0,42,136,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
3865,1,1,1,3,2,0,0,31,45,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.880383261687306,.879270767198973,.878118767936741,.865053393300208
3866,1,1,1,1,0,0,0,45,328,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
3870,1,1,2,5,0,0,0,20,24,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
3871,0,1,4,3,0,1,0,63,83,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
3872,1,1,2,5,0,0,0,21,36,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
3873,1,1,2,3,0,0,0,26,40,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.814064783319128,.806659812892054,.81289035011903,.791043183543438
3877,1,1,2,4,0,0,0,21,16,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
3878,1,1,1,1,2,0,0,44,16,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
3879,1,1,2,3,0,0,0,69,0,0,0,1,.08,2,0,1,-.5,10,10,0,0,0,0,0,0,0,1,1.13,.94595376791692,.936563765982576,.941820142212676,.951335931632514
3880,1,1,2,3,2,0,0,38,22,0,0,1,.08,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.872773947519358,.868246760779003,.870797238845082,.849021411575657
3881,1,1,2,5,0,0,0,20,24,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
3886,1,1,3,3,1,0,0,47,196,0,0,1,.08,3,0,0,-.06,9,8,0,0,0,0,0,0,1,0,.64,.892828673296522,.915264884213144,.886470818425339,.913217089874097
3887,1,1,1,2,1,0,0,39,78,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
3888,0,1,1,3,0,0,0,33,2,1,1,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
3889,1,1,2,3,0,0,0,30,27,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.851356444395862,.84635478254365,.850453032125447,.826284851563022
3890,1,1,3,3,0,0,0,45,34,0,0,1,.08,3,0,0,-.06,8,8,0,0,0,0,0,0,1,0,.64,.892828673296522,.915264884213144,.886470818425339,.913217089874097
3892,1,1,1,3,4,0,0,49,26,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
3893,0,1,3,3,0,0,0,26,40,0,0,1,.08,3,0,0,-.06,3,3,0,0,1,0,0,0,0,0,-.28,.778963511417973,.825652122761254,.79157851048338,.808628913815976
3894,1,1,1,3,1,0,0,29,132,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.880383261687306,.879270767198973,.878118767936741,.865053393300208
3896,0,1,1,1,3,0,0,38,59,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
3897,1,1,1,3,1,0,1,36,40,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
3898,0,1,1,5,1,0,0,29,132,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.880383261687306,.879270767198973,.878118767936741,.865053393300208
3899,1,1,1,3,1,0,0,45,172,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
3901,1,1,1,1,1,0,0,33,93,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
3903,1,1,1,1,0,0,0,26,2,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.849082943767813,.846537841562328,.840556085930324,.829811725280624
3904,1,1,2,5,0,1,0,25,84,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
3906,0,1,2,3,0,0,0,29,105,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.851356444395862,.84635478254365,.850453032125447,.826284851563022
3907,1,1,2,5,0,0,0,24,76,1,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
3908,1,1,1,3,3,0,0,32,33,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
3909,1,1,4,5,1,0,0,44,292,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
3910,1,1,2,3,0,0,0,24,52,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
3911,1,1,1,3,1,0,0,41,136,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
3912,1,1,3,3,1,0,0,40,4,0,0,1,.08,3,0,0,-.06,7,6,0,0,0,0,0,1,0,0,.23,.846668360254363,.882073657042593,.849485399209432,.866607141848195
3913,0,1,2,5,0,0,0,20,24,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
3914,1,1,2,3,0,0,0,34,52,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.89811638334343,.890966188090953,.89560875366649,.876305283590819
3915,0,1,1,3,1,0,0,33,7,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
3916,1,1,2,3,0,0,0,31,156,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.851356444395862,.84635478254365,.850453032125447,.826284851563022
3917,1,0,2,3,0,0,0,40,129,0,0,0,-.79,2,0,1,-.5,7,6,0,0,0,0,0,1,0,0,.23,.733663997095007,.725451271433303,.734345519275152,.711902438824801
3918,1,1,3,3,2,0,0,40,52,0,0,1,.08,3,0,0,-.06,7,6,0,0,0,0,0,1,0,0,.23,.846668360254363,.882073657042593,.849485399209432,.866607141848195
3923,1,1,1,3,1,0,0,32,21,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
3924,1,1,1,3,0,1,0,63,238,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
3925,1,1,1,3,0,0,0,33,112,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
3926,1,1,2,3,0,0,0,26,96,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.814064783319128,.806659812892054,.81289035011903,.791043183543438
3927,0,1,1,3,1,0,0,39,21,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
3928,1,1,2,3,0,0,0,37,7,0,0,1,.08,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.872773947519358,.868246760779003,.870797238845082,.849021411575657
3929,1,1,2,3,0,0,0,57,304,0,0,1,.08,2,0,1,-.5,10,10,0,0,0,0,0,0,0,1,1.13,.94595376791692,.936563765982576,.941820142212676,.951335931632514
3931,1,1,1,3,0,0,0,57,30,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
3934,1,1,2,5,0,0,0,19,12,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
3935,1,1,1,1,2,0,0,57,328,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
3936,1,1,2,3,0,0,0,31,33,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.851356444395862,.84635478254365,.850453032125447,.826284851563022
3938,1,1,1,1,3,0,0,38,40,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
3939,1,1,2,3,0,1,0,36,33,0,0,1,.08,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.872773947519358,.868246760779003,.870797238845082,.849021411575657
3940,1,1,3,3,1,1,0,44,40,0,0,1,.08,3,0,0,-.06,8,8,0,0,0,0,0,0,1,0,.64,.892828673296522,.915264884213144,.886470818425339,.913217089874097
3941,1,1,1,5,0,1,0,21,16,0,0,1,.08,1,1,0,.47,1,1,1,0,0,0,0,0,0,0,-.93,.751917458668046,.754938959783941,.725918085959695,.755917905239561
3942,1,1,1,1,2,1,0,39,252,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
3944,1,1,1,5,2,1,0,32,168,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
3946,1,1,3,3,1,0,0,37,24,0,0,1,.08,3,0,0,-.06,6,6,0,0,0,0,0,1,0,0,.23,.846668360254363,.882073657042593,.849485399209432,.866607141848195
3948,0,1,1,3,1,1,0,27,21,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.849082943767813,.846537841562328,.840556085930324,.829811725280624
3950,1,1,1,1,2,0,0,48,244,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
3952,1,1,1,3,1,1,0,47,11,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
3956,1,1,2,3,1,0,0,34,9,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.89811638334343,.890966188090953,.89560875366649,.876305283590819
3957,1,1,2,3,0,0,0,37,201,0,0,1,.08,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.872773947519358,.868246760779003,.870797238845082,.849021411575657
3959,1,1,1,2,0,0,0,39,37,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
3960,0,1,1,3,1,0,0,22,12,1,1,1,.08,1,1,0,.47,1,1,1,0,0,0,0,0,0,0,-.93,.751917458668046,.754938959783941,.725918085959695,.755917905239561
3961,0,1,1,3,0,0,0,22,48,0,0,1,.08,1,1,0,.47,1,1,1,0,0,0,0,0,0,0,-.93,.751917458668046,.754938959783941,.725918085959695,.755917905239561
3962,1,1,1,3,2,0,0,32,64,1,1,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
3963,0,0,2,3,0,0,0,24,23,0,0,0,-.79,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.547564306363855,.536709492272563,.610907758956046,.607314262766681
3965,1,0,2,3,0,0,0,36,216,0,0,0,-.79,2,0,1,-.5,6,6,0,0,0,0,0,1,0,0,.23,.733663997095007,.725451271433303,.734345519275152,.711902438824801
3966,1,1,4,3,0,0,0,63,23,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
3968,1,1,1,1,0,0,0,56,213,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
3969,1,1,1,3,1,0,0,37,102,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
3970,1,1,1,3,1,0,0,36,26,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
3971,1,1,5,5,0,0,0,27,0,1,1,1,.08,3,0,0,-.06,3,3,0,0,1,0,0,0,0,0,-.28,.778963511417973,.825652122761254,.79157851048338,.808628913815976
3972,1,1,2,3,1,0,0,33,17,0,0,1,.08,2,0,1,-.5,5,5,0,0,0,0,1,0,0,0,.47,.89811638334343,.890966188090953,.89560875366649,.876305283590819
3974,1,1,1,1,0,0,0,51,220,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
3980,1,1,1,3,2,0,0,48,13,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
3981,1,1,1,2,4,1,0,53,64,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
3982,0,1,2,5,0,0,0,25,84,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
3984,1,1,1,1,0,0,0,52,244,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
3985,1,1,1,3,1,0,0,57,100,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
3986,1,1,1,5,2,0,0,35,204,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
3987,1,1,2,3,0,0,0,24,31,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
3989,1,1,1,3,0,1,0,24,2,0,0,1,.08,1,1,0,.47,2,2,0,1,0,0,0,0,0,0,-.69,.794788973523434,.79252822772002,.77502521433727,.783201777254723
3991,0,1,2,5,0,0,0,39,252,0,0,1,.08,2,0,1,-.5,7,6,0,0,0,0,0,1,0,0,.23,.872773947519358,.868246760779003,.870797238845082,.849021411575657
3992,1,1,1,3,0,0,0,57,124,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
3993,1,1,1,3,0,0,0,43,128,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
3994,1,1,3,3,1,0,0,31,39,0,0,1,.08,3,0,0,-.06,4,4,0,0,0,1,0,0,0,0,.03,.821753709032074,.862114282653614,.829141192489797,.84387058183556
3995,1,1,1,1,2,0,0,31,117,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.880383261687306,.879270767198973,.878118767936741,.865053393300208
3996,1,1,1,1,2,0,0,33,100,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
3997,1,1,1,3,0,0,0,59,472,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
3998,1,1,2,3,0,0,0,22,26,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
3999,0,1,2,3,0,0,0,24,72,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
4000,1,1,1,3,0,0,0,60,352,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
4001,1,1,1,3,0,1,0,23,0,0,0,1,.08,1,1,0,.47,2,2,0,1,0,0,0,0,0,0,-.69,.794788973523434,.79252822772002,.77502521433727,.783201777254723
4002,0,1,2,5,0,0,0,27,108,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.814064783319128,.806659812892054,.81289035011903,.791043183543438
4003,1,1,2,3,0,0,0,23,2,0,0,1,.08,2,0,1,-.5,2,2,0,1,0,0,0,0,0,0,-.69,.750869111472505,.742878297166062,.747359478525976,.744433235517536
4004,1,1,1,3,2,0,0,44,16,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
4005,1,1,2,3,0,0,0,46,28,0,0,1,.08,2,0,1,-.5,8,8,0,0,0,0,0,0,1,0,.64,.91189304171482,.904910135077739,.907782658060989,.895631359601558
4006,1,1,3,3,0,0,0,54,172,0,0,1,.08,3,0,0,-.06,9,8,0,0,0,0,0,0,1,0,.64,.892828673296522,.915264884213144,.886470818425339,.913217089874097
4007,1,1,4,5,3,0,0,39,252,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
4008,1,1,3,1,0,0,0,38,72,0,0,1,.08,3,0,0,-.06,6,6,0,0,0,0,0,1,0,0,.23,.846668360254363,.882073657042593,.849485399209432,.866607141848195
4009,0,1,4,1,4,0,0,38,244,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
4010,1,1,1,3,0,0,0,39,24,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
4011,1,2,2,3,0,0,0,26,9,0,0,0,-.79,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.637429089320959,.62587734598907,.6764386305491,.653924210792582
4012,1,1,2,3,0,0,0,27,52,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.814064783319128,.806659812892054,.81289035011903,.791043183543438
4013,1,1,2,5,0,0,0,26,96,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.814064783319128,.806659812892054,.81289035011903,.791043183543438
4014,1,1,1,2,2,0,0,33,40,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
4015,0,1,1,3,1,0,0,26,26,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.849082943767813,.846537841562328,.840556085930324,.829811725280624
4016,1,1,1,3,1,0,0,46,6,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
4017,1,1,3,3,0,1,0,50,100,0,0,1,.08,3,0,0,-.06,9,8,0,0,0,0,0,0,1,0,.64,.892828673296522,.915264884213144,.886470818425339,.913217089874097
4018,1,1,1,3,1,0,0,37,88,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
4019,1,0,3,3,4,0,0,35,5,0,0,0,-.79,3,0,0,-.06,6,6,0,0,0,0,0,1,0,0,.23,.68917972825554,.74994806117188,.713033679639502,.729488169097339
4021,1,1,1,3,1,0,0,34,10,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
4022,1,1,1,2,0,0,0,31,5,0,0,1,.08,1,1,0,.47,4,4,0,0,0,1,0,0,0,0,.03,.880383261687306,.879270767198973,.878118767936741,.865053393300208
4023,1,1,2,5,0,1,0,20,24,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
4025,1,1,1,1,0,1,0,52,244,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
4026,1,1,1,1,0,0,0,60,479,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
4027,1,1,1,3,2,0,0,37,28,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
4028,1,1,1,3,0,0,0,65,77,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
4029,1,1,1,3,2,0,0,35,46,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
4030,0,1,2,3,0,0,0,22,4,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
4031,1,1,5,3,1,0,0,39,172,0,0,1,.08,3,0,0,-.06,7,6,0,0,0,0,0,1,0,0,.23,.846668360254363,.882073657042593,.849485399209432,.866607141848195
4032,1,1,2,5,0,1,0,20,24,0,0,1,.08,2,0,1,-.5,1,1,1,0,0,0,0,0,0,0,-.93,.702259393433892,.699702049693243,.698252350148401,.717149363502374
4033,1,1,1,1,2,0,0,40,52,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
4034,1,1,3,3,1,0,0,51,112,0,0,1,.08,3,0,0,-.06,9,8,0,0,0,0,0,0,1,0,.64,.892828673296522,.915264884213144,.886470818425339,.913217089874097
4036,1,1,2,3,0,1,0,26,3,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.814064783319128,.806659812892054,.81289035011903,.791043183543438
4038,1,1,1,3,3,0,0,39,76,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
4039,1,1,2,3,0,1,0,49,125,0,0,1,.08,2,0,1,-.5,9,8,0,0,0,0,0,0,1,0,.64,.91189304171482,.904910135077739,.907782658060989,.895631359601558
4040,1,1,2,3,0,0,0,29,0,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.851356444395862,.84635478254365,.850453032125447,.826284851563022
4043,1,1,2,3,0,0,0,30,22,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.851356444395862,.84635478254365,.850453032125447,.826284851563022
4044,1,1,1,3,1,0,0,38,105,0,0,1,.08,1,1,0,.47,6,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
4045,1,1,2,5,0,0,0,28,120,0,0,1,.08,2,0,1,-.5,3,3,0,0,1,0,0,0,0,0,-.28,.814064783319128,.806659812892054,.81289035011903,.791043183543438
4046,1,1,1,3,0,0,0,27,108,0,0,1,.08,1,1,0,.47,3,3,0,0,1,0,0,0,0,0,-.28,.849082943767813,.846537841562328,.840556085930324,.829811725280624
4047,0,1,2,3,0,1,0,31,9,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.851356444395862,.84635478254365,.850453032125447,.826284851563022
4048,1,1,1,3,2,0,0,32,23,0,0,1,.08,1,1,0,.47,5,5,0,0,0,0,1,0,0,0,.47,.918882040210863,.915281569320099,.923274489477784,.915073825328005
4050,1,1,1,3,2,0,0,44,100,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
4052,1,1,2,3,0,0,0,31,31,0,0,1,.08,2,0,1,-.5,4,4,0,0,0,1,0,0,0,0,.03,.851356444395862,.84635478254365,.850453032125447,.826284851563022
4053,1,1,1,3,1,0,0,44,96,0,0,1,.08,1,1,0,.47,8,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
4054,1,1,3,5,0,0,0,45,79,0,0,1,.08,3,0,0,-.06,8,8,0,0,0,0,0,0,1,0,.64,.892828673296522,.915264884213144,.886470818425339,.913217089874097
4055,1,1,1,3,1,1,0,41,172,0,0,1,.08,1,1,0,.47,7,6,0,0,0,0,0,1,0,0,.23,.89811889782933,.897043271306482,.898462974656376,.887789953312843
4056,1,1,1,1,0,0,0,47,348,0,0,1,.08,1,1,0,.47,9,8,0,0,0,0,0,0,1,0,.64,.930069410530946,.926372878426986,.935448393872283,.934399901338745
4057,1,1,4,1,0,0,0,65,564,0,0,1,.08,1,1,0,.47,10,10,0,0,0,0,0,0,0,1,1.13,.957431462758646,.951266729181168,.96948587802397,.9901044733697
